Title,Username,Review,clean_review,translated_review,final_review
Uncle Wong Happy Farm,Rana Farhan,Guide behaviour very polite.  Price bit high and can’t negotiate. But when we meet our guide and see his attitude and how he guide us it’s amazing 😻,guide behaviour very polite price bit high and can’t negotiate but when we meet our guide and see his attitude and how he guide us it’s amazing,guide behaviour very polite price bit high and can’t negotiate but when we meet our guide and see his attitude and how he guide us it’s amazing,guide behaviour very polite price bit high and can’t negotiate but when we meet our guide and see his attitude and how he guide us it’s amazing
Uncle Wong Happy Farm,Basil Ting,"Having fun last weekends with Uncle Wong Happy Farm.1st try ATV, suitable for newbies. Encourage those who want to have a half day mini trip with family and friends.",having fun last weekends with uncle wong happy farmst try atv suitable for newbies encourage those who want to have a half day mini trip with family and friends,having fun last weekends with uncle wong happy farmst try atv suitable for newbies encourage those who want to have a half day mini trip with family and friends,having fun last weekends with uncle wong happy farmst try atv suitable for newbies encourage those who want to have a half day mini trip with family and friends
Uncle Wong Happy Farm,Teik Cheah,We had an amazing time and the staff were really helpful and friendly! Arrangement was easy to make and staff respond was really quick! I would definitely recommend to anyone who are visiting PD to come here next time.,we had an amazing time and the staff were really helpful and friendly arrangement was easy to make and staff respond was really quick i would definitely recommend to anyone who are visiting pd to come here next time,we had an amazing time and the staff were really helpful and friendly arrangement was easy to make and staff respond was really quick i would definitely recommend to anyone who are visiting pd to come here next time,we had an amazing time and the staff were really helpful and friendly arrangement was easy to make and staff respond was really quick i would definitely recommend to anyone who are visiting pd to come here next time
Uncle Wong Happy Farm,Kh Sio,💯Wonderful Attractions!Highly recommend to explore an unforgettable experience at Uncle Wong Happy Farm @ Port Dickson!We were so impressed with the beautiful scenery & number of attractions making it perfect for a full day visit especially with the exciting ATV and UTV rides.Thanks to Uncle Wong and all the staff for the great hospitality. 👏👏👏🫶🏻👍,wonderful attractionshighly recommend to explore an unforgettable experience at uncle wong happy farm port dicksonwe were so impressed with the beautiful scenery number of attractions making it perfect for a full day visit especially with the exciting atv and utv ridesthanks to uncle wong and all the staff for the great hospitality,wonderful attractionshighly recommend to explore an unforgettable experience at uncle wong happy farm port dicksonwe were so impressed with the beautiful scenery number of attractions making it perfect for a full day visit especially with the exciting atv and utv ridesthanks to uncle wong and all the staff for the great hospitality,wonderful attractionshighly recommend to explore an unforgettable experience at uncle wong happy farm port dicksonwe were so impressed with the beautiful scenery number of attractions making it perfect for a full day visit especially with the exciting atv and utv ridesthanks to uncle wong and all the staff for the great hospitality
Uncle Wong Happy Farm,Nicole Yie,"My best ATV experience is here! Used to go other places that has to ride it with other group of people, but Uncle Wong’s way is after you reached on your booking time, paid the remaining fee, sign form and wear helmet, and you can depart right away with only your group of friends! The route so far my most favourite as well, it’s really challenging but not too tiring and it feels very fun! The guide will also bring us to nice spots and help us to take nice pictures!There are some pets around like dogs, rabbits, tortoises and even cows around there, such an awesome retreat spot. And most importantly is all the staffs there are super friendly, makes me feel very welcomed and happy, in deed a happy farm 😄 Super duper recommend and I would definitely come back again!",my best atv experience is here used to go other places that has to ride it with other group of people but uncle wong’s way is after you reached on your booking time paid the remaining fee sign form and wear helmet and you can depart right away with only your group of friends the route so far my most favourite as well it’s really challenging but not too tiring and it feels very fun the guide will also bring us to nice spots and help us to take nice picturesthere are some pets around like dogs rabbits tortoises and even cows around there such an awesome retreat spot and most importantly is all the staffs there are super friendly makes me feel very welcomed and happy in deed a happy farm super duper recommend and i would definitely come back again,my best atv experience is here used to go other places that has to ride it with other group of people but uncle wong’s way is after you reached on your booking time paid the remaining fee sign form and wear helmet and you can depart right away with only your group of friends the route so far my most favourite as well it’s really challenging but not too tiring and it feels very fun the guide will also bring us to nice spots and help us to take nice picturesthere are some pets around like dogs rabbits tortoises and even cows around there such an awesome retreat spot and most importantly is all the staffs there are super friendly makes me feel very welcomed and happy in deed a happy farm super duper recommend and i would definitely come back again,my best atv experience is here used to go other places that has to ride it with other group of people but uncle wong’s way is after you reached on your booking time paid the remaining fee sign form and wear helmet and you can depart right away with only your group of friends the route so far my most favourite as well it’s really challenging but not too tiring and it feels very fun the guide will also bring us to nice spots and help us to take nice picturesthere are some pets around like dogs rabbits tortoises and even cows around there such an awesome retreat spot and most importantly is all the staffs there are super friendly makes me feel very welcomed and happy in deed a happy farm super duper recommend and i would definitely come back again
Uncle Wong Happy Farm,Xin Rui,"Met one of the friendliest guides at the farm, so warm, engaging, and welcoming. The whole team made the experience unforgettable, easily one of the best customer experiences I’ve ever had. Highly recommended for anyone seeking jungle thrills and adventure. Huge thanks to Uncle Wong for the free cempedak and papayas!",met one of the friendliest guides at the farm so warm engaging and welcoming the whole team made the experience unforgettable easily one of the best customer experiences i’ve ever had highly recommended for anyone seeking jungle thrills and adventure huge thanks to uncle wong for the free cempedak and papayas,met one of the friendliest guides at the farm so warm engaging and welcoming the whole team made the experience unforgettable easily one of the best customer experiences i’ve ever had highly recommended for anyone seeking jungle thrills and adventure huge thanks to uncle wong for the free cempedak and papayas,met one of the friendliest guides at the farm so warm engaging and welcoming the whole team made the experience unforgettable easily one of the best customer experiences i’ve ever had highly recommended for anyone seeking jungle thrills and adventure huge thanks to uncle wong for the free cempedak and papayas
Uncle Wong Happy Farm,Mishalini Rames,"I had such a great time at Uncle Wong ATV! The experience was super fun, and the tracks were exciting yet safe for beginners. What really made the visit even better was the staff—they were incredibly welcoming and friendly from the moment we arrived. They made sure we were comfortable, gave clear instructions, and were always ready to help with a smile. Highly recommend this place if you’re looking for a fun outdoor activity with great vibes!",i had such a great time at uncle wong atv the experience was super fun and the tracks were exciting yet safe for beginners what really made the visit even better was the staff—they were incredibly welcoming and friendly from the moment we arrived they made sure we were comfortable gave clear instructions and were always ready to help with a smile highly recommend this place if you’re looking for a fun outdoor activity with great vibes,i had such a great time at uncle wong atv the experience was super fun and the tracks were exciting yet safe for beginners what really made the visit even better was the staff—they were incredibly welcoming and friendly from the moment we arrived they made sure we were comfortable gave clear instructions and were always ready to help with a smile highly recommend this place if you’re looking for a fun outdoor activity with great vibes,i had such a great time at uncle wong atv the experience was super fun and the tracks were exciting yet safe for beginners what really made the visit even better was the staff—they were incredibly welcoming and friendly from the moment we arrived they made sure we were comfortable gave clear instructions and were always ready to help with a smile highly recommend this place if you’re looking for a fun outdoor activity with great vibes
Uncle Wong Happy Farm,Ammimajus Annie,"We had a great fun time at Uncle Wong's Happy Farm! Staffs were very friendly and service oriented. They took many photos for us while having our rides.  We had ATV & UTV rides,  paddle boat rides as complimentary. Don't miss this place when you are at PD!",we had a great fun time at uncle wongs happy farm staffs were very friendly and service oriented they took many photos for us while having our rides we had atv utv rides paddle boat rides as complimentary dont miss this place when you are at pd,we had a great fun time at uncle wongs happy farm staffs were very friendly and service oriented they took many photos for us while having our rides we had atv utv rides paddle boat rides as complimentary dont miss this place when you are at pd,we had a great fun time at uncle wongs happy farm staffs were very friendly and service oriented they took many photos for us while having our rides we had atv utv rides paddle boat rides as complimentary dont miss this place when you are at pd
Uncle Wong Happy Farm,Dylan Tan,"Super friendly owner, always checking with us if all is ok. ATV took ard 45mins with 2 stops for photo taking. Not that hard to ride. Children can sit at the back to enjoy. The route has trees to help shaded the sun when we are there ard 12pm. If you take the package it includes boat rides and draft karts. Children enjoyed the draft karts and they went on for 2nd round (extra payment). Totally worth it. Thank you.",super friendly owner always checking with us if all is ok atv took ard mins with stops for photo taking not that hard to ride children can sit at the back to enjoy the route has trees to help shaded the sun when we are there ard pm if you take the package it includes boat rides and draft karts children enjoyed the draft karts and they went on for nd round extra payment totally worth it thank you,super friendly owner always checking with us if all is ok atv took ard mins with stops for photo taking not that hard to ride children can sit at the back to enjoy the route has trees to help shaded the sun when we are there ard pm if you take the package it includes boat rides and draft karts children enjoyed the draft karts and they went on for nd round extra payment totally worth it thank you,super friendly owner always checking with us if all is ok atv took ard mins with stops for photo taking not that hard to ride children can sit at the back to enjoy the route has trees to help shaded the sun when we are there ard pm if you take the package it includes boat rides and draft karts children enjoyed the draft karts and they went on for nd round extra payment totally worth it thank you
Uncle Wong Happy Farm,Anand Suresh,"Awesome experience for kids and adults alike. True rough terrains for a truly remarkable ATV experience. There's a small man made lake for Paddle boat as well as Kayaking. Overall, the price / experience was phenomenal. Highly recommended!",awesome experience for kids and adults alike true rough terrains for a truly remarkable atv experience theres a small man made lake for paddle boat as well as kayaking overall the price experience was phenomenal highly recommended,awesome experience for kids and adults alike true rough terrains for a truly remarkable atv experience theres a small man made lake for paddle boat as well as kayaking overall the price experience was phenomenal highly recommended,awesome experience for kids and adults alike true rough terrains for a truly remarkable atv experience theres a small man made lake for paddle boat as well as kayaking overall the price experience was phenomenal highly recommended
Uncle Wong Happy Farm,Ming Ze Tang,"Super friendly staff over there, very helpful. Love it with the activities, definitely will recommend families and friends to drop by here for ATV and water sports if coming to Port Dickson. The pricing for the activities are also quite fair given with the length of time playing. Fear not if you have zero experience driving ATV, they will let u hop on for a little training before beginning the journey. Oh!! Remember to hunt the geese too! Get some snacks there as well if you’re tired and getting hungry after playing the activities, ordered myself some waffles and A&W with ice cream topped. There’s also ice creams available so buy yourself some ice creams if you feel hot after playing all the outdoor activities. Good service and quality activities, definitely on par with the price you pay, that’s a 10/10 for me.",super friendly staff over there very helpful love it with the activities definitely will recommend families and friends to drop by here for atv and water sports if coming to port dickson the pricing for the activities are also quite fair given with the length of time playing fear not if you have zero experience driving atv they will let u hop on for a little training before beginning the journey oh remember to hunt the geese too get some snacks there as well if you’re tired and getting hungry after playing the activities ordered myself some waffles and aw with ice cream topped there’s also ice creams available so buy yourself some ice creams if you feel hot after playing all the outdoor activities good service and quality activities definitely on par with the price you pay that’s a for me,super friendly staff over there very helpful love it with the activities definitely will recommend families and friends to drop by here for atv and water sports if coming to port dickson the pricing for the activities are also quite fair given with the length of time playing fear not if you have zero experience driving atv they will let u hop on for a little training before beginning the journey oh remember to hunt the geese too get some snacks there as well if you’re tired and getting hungry after playing the activities ordered myself some waffles and aw with ice cream topped there’s also ice creams available so buy yourself some ice creams if you feel hot after playing all the outdoor activities good service and quality activities definitely on par with the price you pay that’s a for me,super friendly staff over there very helpful love it with the activities definitely will recommend families and friends to drop by here for atv and water sports if coming to port dickson the pricing for the activities are also quite fair given with the length of time playing fear not if you have zero experience driving atv they will let u hop on for a little training before beginning the journey oh remember to hunt the geese too get some snacks there as well if you’re tired and getting hungry after playing the activities ordered myself some waffles and aw with ice cream topped there’s also ice creams available so buy yourself some ice creams if you feel hot after playing all the outdoor activities good service and quality activities definitely on par with the price you pay that’s a for me
Uncle Wong Happy Farm,S P,"The activities facilities are decent, but the owner and family staff were very business-like, strict, and meticulous about everything. It felt like there was a lack of warmth and friendliness. Later, I found out that many of the same activities were much more expensive than those at the JCK Lake Port that just beside Uncle Wong Happy Farm. And the reviews of the staff at JCK Lake Port are much more accommodating.",the activities facilities are decent but the owner and family staff were very businesslike strict and meticulous about everything it felt like there was a lack of warmth and friendliness later i found out that many of the same activities were much more expensive than those at the jck lake port that just beside uncle wong happy farm and the reviews of the staff at jck lake port are much more accommodating,the activities facilities are decent but the owner and family staff were very businesslike strict and meticulous about everything it felt like there was a lack of warmth and friendliness later i found out that many of the same activities were much more expensive than those at the jck lake port that just beside uncle wong happy farm and the reviews of the staff at jck lake port are much more accommodating,the activities facilities are decent but the owner and family staff were very businesslike strict and meticulous about everything it felt like there was a lack of warmth and friendliness later i found out that many of the same activities were much more expensive than those at the jck lake port that just beside uncle wong happy farm and the reviews of the staff at jck lake port are much more accommodating
Uncle Wong Happy Farm,Bani Hakim,"It's quaint (due to the rural setting and the kayak / paddleboat) but injected with a taste of adventure with the ATV / UTV.The family who runs the business there is very friendly, responsive on Whatsapp and the activities are pretty solid for the price.Activities that we did: ATV and Paddle BoatWe took ATV route A. The difficulty level is just nice. They will give about 5 - 7 minutes to get used to the controls of the ATV near the entrance. After which, an instructor will lead the way through the route.Route A has some pitstops to take photos, and the instructor we had was friendly and cautious, knowing full well that we were beginners, hahaha.The paddle boat is something new for me, and the 10 - 15 geese in the lake was an amazing experience for us!I will likely go again the next time I am in Port Dickson and perhaps try route B. Great place to visit if you're feeling like getting a great ATV experience in Port Dickson!The price may change, at the time I did it, the bundle package for ATV (Route A) and Paddleboat is RM 80 per adult, but you need to place a RM 50 deposit during the booking.",its quaint due to the rural setting and the kayak paddleboat but injected with a taste of adventure with the atv utvthe family who runs the business there is very friendly responsive on whatsapp and the activities are pretty solid for the priceactivities that we did atv and paddle boatwe took atv route a the difficulty level is just nice they will give about minutes to get used to the controls of the atv near the entrance after which an instructor will lead the way through the routeroute a has some pitstops to take photos and the instructor we had was friendly and cautious knowing full well that we were beginners hahahathe paddle boat is something new for me and the geese in the lake was an amazing experience for usi will likely go again the next time i am in port dickson and perhaps try route b great place to visit if youre feeling like getting a great atv experience in port dicksonthe price may change at the time i did it the bundle package for atv route a and paddleboat is rm per adult but you need to place a rm deposit during the booking,its quaint due to the rural setting and the kayak paddleboat but injected with a taste of adventure with the atv utvthe family who runs the business there is very friendly responsive on whatsapp and the activities are pretty solid for the priceactivities that we did atv and paddle boatwe took atv route a the difficulty level is just nice they will give about minutes to get used to the controls of the atv near the entrance after which an instructor will lead the way through the routeroute a has some pitstops to take photos and the instructor we had was friendly and cautious knowing full well that we were beginners hahahathe paddle boat is something new for me and the geese in the lake was an amazing experience for usi will likely go again the next time i am in port dickson and perhaps try route b great place to visit if youre feeling like getting a great atv experience in port dicksonthe price may change at the time i did it the bundle package for atv route a and paddleboat is rm per adult but you need to place a rm deposit during the booking,its quaint due to the rural setting and the kayak paddleboat but injected with a taste of adventure with the atv utvthe family who runs the business there is very friendly responsive on whatsapp and the activities are pretty solid for the priceactivities that we did atv and paddle boatwe took atv route a the difficulty level is just nice they will give about minutes to get used to the controls of the atv near the entrance after which an instructor will lead the way through the routeroute a has some pitstops to take photos and the instructor we had was friendly and cautious knowing full well that we were beginners hahahathe paddle boat is something new for me and the geese in the lake was an amazing experience for usi will likely go again the next time i am in port dickson and perhaps try route b great place to visit if youre feeling like getting a great atv experience in port dicksonthe price may change at the time i did it the bundle package for atv route a and paddleboat is rm per adult but you need to place a rm deposit during the booking
Uncle Wong Happy Farm,E. Faesri,"Awesome experience. ATVs looked new and well maintained. The route is quite long and rough but it's fun, there are staff leading and guiding the way. Took the canoe around the lake. The lake is quite big. Oh and no worries for people wearing slippers! Can! The staff are very friendly. Kudos to them. The only issue is the road are towards the farm. I almost turn around but I went anyway. And I'm glad I did. Please put signs to exit to main road. We were confused how to get out.Overall, great experience!",awesome experience atvs looked new and well maintained the route is quite long and rough but its fun there are staff leading and guiding the way took the canoe around the lake the lake is quite big oh and no worries for people wearing slippers can the staff are very friendly kudos to them the only issue is the road are towards the farm i almost turn around but i went anyway and im glad i did please put signs to exit to main road we were confused how to get outoverall great experience,awesome experience atvs looked new and well maintained the route is quite long and rough but its fun there are staff leading and guiding the way took the canoe around the lake the lake is quite big oh and no worries for people wearing slippers can the staff are very friendly kudos to them the only issue is the road are towards the farm i almost turn around but i went anyway and im glad i did please put signs to exit to main road we were confused how to get outoverall great experience,awesome experience atvs looked new and well maintained the route is quite long and rough but its fun there are staff leading and guiding the way took the canoe around the lake the lake is quite big oh and no worries for people wearing slippers can the staff are very friendly kudos to them the only issue is the road are towards the farm i almost turn around but i went anyway and im glad i did please put signs to exit to main road we were confused how to get outoverall great experience
Uncle Wong Happy Farm,Wendy Chang,"Its a nice place to spend time with your friends if you visit Pork Dickson. If you want to do something exciting, you can have the ATV ride. If you want to chill, you can do paddling boat or kayaking. The package and the price are reasonable.I had a good time here. And the guy named Ah Hao is friendly to introduce and share knowledge about the bee they have. So cool!",its a nice place to spend time with your friends if you visit pork dickson if you want to do something exciting you can have the atv ride if you want to chill you can do paddling boat or kayaking the package and the price are reasonablei had a good time here and the guy named ah hao is friendly to introduce and share knowledge about the bee they have so cool,its a nice place to spend time with your friends if you visit pork dickson if you want to do something exciting you can have the atv ride if you want to chill you can do paddling boat or kayaking the package and the price are reasonablei had a good time here and the guy named ah hao is friendly to introduce and share knowledge about the bee they have so cool,its a nice place to spend time with your friends if you visit pork dickson if you want to do something exciting you can have the atv ride if you want to chill you can do paddling boat or kayaking the package and the price are reasonablei had a good time here and the guy named ah hao is friendly to introduce and share knowledge about the bee they have so cool
Uncle Wong Happy Farm,Molly Motchy,"It was a blast ATV ride!! Thanks to Hariel for making it super worth while experience. So far the first and the best ATV place to chill and have fun. There you can enjoy UTV, ATV, Kayaking, paddlle boat and their little cute animal kingdom (rabbits, tortoise, chicken and apparently cute baby monkey also his friend (a dog)) But I wish the animal farm could be bigger as the rabbit and monkey are kept in a small medium cage, tortoise in an average pond and chicken well, you can find it before the entrance. The kayaking on the other hand is pretty chill. Staff there are very friendly!For anyone who wondering what the terrain would be, its a palm tree terrain not that muddy. As for kayaking, you are definitely need to bring extra clothes.Overall love the ATV, definitely will recommend to our friends!",it was a blast atv ride thanks to hariel for making it super worth while experience so far the first and the best atv place to chill and have fun there you can enjoy utv atv kayaking paddlle boat and their little cute animal kingdom rabbits tortoise chicken and apparently cute baby monkey also his friend a dog but i wish the animal farm could be bigger as the rabbit and monkey are kept in a small medium cage tortoise in an average pond and chicken well you can find it before the entrance the kayaking on the other hand is pretty chill staff there are very friendlyfor anyone who wondering what the terrain would be its a palm tree terrain not that muddy as for kayaking you are definitely need to bring extra clothesoverall love the atv definitely will recommend to our friends,it was a blast atv ride thanks to hariel for making it super worth while experience so far the first and the best atv place to chill and have fun there you can enjoy utv atv kayaking paddlle boat and their little cute animal kingdom rabbits tortoise chicken and apparently cute baby monkey also his friend a dog but i wish the animal farm could be bigger as the rabbit and monkey are kept in a small medium cage tortoise in an average pond and chicken well you can find it before the entrance the kayaking on the other hand is pretty chill staff there are very friendlyfor anyone who wondering what the terrain would be its a palm tree terrain not that muddy as for kayaking you are definitely need to bring extra clothesoverall love the atv definitely will recommend to our friends,it was a blast atv ride thanks to hariel for making it super worth while experience so far the first and the best atv place to chill and have fun there you can enjoy utv atv kayaking paddlle boat and their little cute animal kingdom rabbits tortoise chicken and apparently cute baby monkey also his friend a dog but i wish the animal farm could be bigger as the rabbit and monkey are kept in a small medium cage tortoise in an average pond and chicken well you can find it before the entrance the kayaking on the other hand is pretty chill staff there are very friendlyfor anyone who wondering what the terrain would be its a palm tree terrain not that muddy as for kayaking you are definitely need to bring extra clothesoverall love the atv definitely will recommend to our friends
Uncle Wong Happy Farm,Ratna Elis,"Alot of activities here. Very clean, very friendly people. Personally, the Atv route is pretty challenging. For those who loves a challenge, this is for you! There's a beautiful lake for paddle boat and kayaking. And at the right season, you can purchase pure honey from their beehives.",alot of activities here very clean very friendly people personally the atv route is pretty challenging for those who loves a challenge this is for you theres a beautiful lake for paddle boat and kayaking and at the right season you can purchase pure honey from their beehives,alot of activities here very clean very friendly people personally the atv route is pretty challenging for those who loves a challenge this is for you theres a beautiful lake for paddle boat and kayaking and at the right season you can purchase pure honey from their beehives,alot of activities here very clean very friendly people personally the atv route is pretty challenging for those who loves a challenge this is for you theres a beautiful lake for paddle boat and kayaking and at the right season you can purchase pure honey from their beehives
Uncle Wong Happy Farm,pikching chan,"Anyone come to PD must try their games. Very attractive n good service from the crews, always with smiling face n patient. Their pkg price are really reasonable, I took 110 for atv 40-45min, included kayak 20min, go karting 10min. All games are so attractive, I really enjoyed. All crews serve us with good included all the abang. They got some small animals like rabbits, hen, tortoise, small kids will like it too.",anyone come to pd must try their games very attractive n good service from the crews always with smiling face n patient their pkg price are really reasonable i took for atv min included kayak min go karting min all games are so attractive i really enjoyed all crews serve us with good included all the abang they got some small animals like rabbits hen tortoise small kids will like it too,anyone come to pd must try their games very attractive n good service from the crews always with smiling face n patient their pkg price are really reasonable i took for atv min included kayak min go karting min all games are so attractive i really enjoyed all crews serve us with good included all the abang they got some small animals like rabbits hen tortoise small kids will like it too,anyone come to pd must try their games very attractive n good service from the crews always with smiling face n patient their pkg price are really reasonable i took for atv min included kayak min go karting min all games are so attractive i really enjoyed all crews serve us with good included all the abang they got some small animals like rabbits hen tortoise small kids will like it too
Uncle Wong Happy Farm,Maslinda Masrol,"Very interesting & fun place to spend with family & friends. Great hospitality from Uncle Wong family. For this trip, we came for 2 days in a row. Will definitely come back. Very recommended!",very interesting fun place to spend with family friends great hospitality from uncle wong family for this trip we came for days in a row will definitely come back very recommended,very interesting fun place to spend with family friends great hospitality from uncle wong family for this trip we came for days in a row will definitely come back very recommended,very interesting fun place to spend with family friends great hospitality from uncle wong family for this trip we came for days in a row will definitely come back very recommended
Uncle Wong Happy Farm,Steve Smith,"Uncle Wong's is a great place to spend a afternoon. Well organized, friendly and a lot of fun. Recommended.",uncle wongs is a great place to spend a afternoon well organized friendly and a lot of fun recommended,uncle wongs is a great place to spend a afternoon well organized friendly and a lot of fun recommended,uncle wongs is a great place to spend a afternoon well organized friendly and a lot of fun recommended
Uncle Wong Happy Farm,Amira Ahir,The best among the best. You dont have to travel far away to experience adventurous atv also you the package is affordable. RM110 (weekend) can have 45 minutes ATV - Kayak for 20 minutes and 10 minutes drifting. I recommend uncle and auntie wong very much!!,the best among the best you dont have to travel far away to experience adventurous atv also you the package is affordable rm weekend can have minutes atv kayak for minutes and minutes drifting i recommend uncle and auntie wong very much,the best among the best you dont have to travel far away to experience adventurous atv also you the package is affordable rm weekend can have minutes atv kayak for minutes and minutes drifting i recommend uncle and auntie wong very much,the best among the best you dont have to travel far away to experience adventurous atv also you the package is affordable rm weekend can have minutes atv kayak for minutes and minutes drifting i recommend uncle and auntie wong very much
Uncle Wong Happy Farm,Dave Dhava,Very good experience and humble services by all the staffs.The nature views is good n ATV trails and kayak are good and best stress relief areas.,very good experience and humble services by all the staffsthe nature views is good n atv trails and kayak are good and best stress relief areas,very good experience and humble services by all the staffsthe nature views is good n atv trails and kayak are good and best stress relief areas,very good experience and humble services by all the staffsthe nature views is good n atv trails and kayak are good and best stress relief areas
Uncle Wong Happy Farm,M Faisal,"An amazingly unique experience! We can’t wait to come again. The hospitality was first class, my kids loved the ATV’s, UTVs, the kayaking and go-carting. Learning about the stingless bees, seeing the quails, the chickens, the rabbits and a lot more animals. The place is breathtakingly beautiful. A sincere heartfelt thanks to Uncle Wong and Hao.",an amazingly unique experience we can’t wait to come again the hospitality was first class my kids loved the atv’s utvs the kayaking and gocarting learning about the stingless bees seeing the quails the chickens the rabbits and a lot more animals the place is breathtakingly beautiful a sincere heartfelt thanks to uncle wong and hao,an amazingly unique experience we can’t wait to come again the hospitality was first class my kids loved the atv’s utvs the kayaking and gocarting learning about the stingless bees seeing the quails the chickens the rabbits and a lot more animals the place is breathtakingly beautiful a sincere heartfelt thanks to uncle wong and hao,an amazingly unique experience we can’t wait to come again the hospitality was first class my kids loved the atv’s utvs the kayaking and gocarting learning about the stingless bees seeing the quails the chickens the rabbits and a lot more animals the place is breathtakingly beautiful a sincere heartfelt thanks to uncle wong and hao
Uncle Wong Happy Farm,Teoh Mei Poa,Spent hours at the farm and bonded with Uncle Wong and his family. It was a happy and memories creating moment for us.The prices for the rides are reasonably priced.Would love to be back again.,spent hours at the farm and bonded with uncle wong and his family it was a happy and memories creating moment for usthe prices for the rides are reasonably pricedwould love to be back again,spent hours at the farm and bonded with uncle wong and his family it was a happy and memories creating moment for usthe prices for the rides are reasonably pricedwould love to be back again,spent hours at the farm and bonded with uncle wong and his family it was a happy and memories creating moment for usthe prices for the rides are reasonably pricedwould love to be back again
Uncle Wong Happy Farm,ahNien,"Be sure to put this into your itinerary if you are visiting port dickson. Suggest to put as the 1st stop early before noon during your journey TO port dickson. Since most hotels at PD checks in at 2-3pm. Assuming you are frm KL or seremban, its around 20min drive frm lukut exit. Frm highway. Staff here are very very friendly n helpful. The operators explain one by one to all atv/utv riders. N also giv you a free complimentary boat ride. The startdard rm80 per pax(adult) pricing involves a relatively easy 40mins off road ride thru the surrounding ladang sawit. Route difficukty is suitable for fetching kids 4 and above, but cautious is required. Its by far the easiest n newbie friendly atv route ive experience frm my few times of atv ride. Be sure to wear cool long sleeved clothing, or arm covers, sunblock n insect repellent is great too. A small bottle of water per rider would be sufficient for the ride.",be sure to put this into your itinerary if you are visiting port dickson suggest to put as the st stop early before noon during your journey to port dickson since most hotels at pd checks in at pm assuming you are frm kl or seremban its around min drive frm lukut exit frm highway staff here are very very friendly n helpful the operators explain one by one to all atvutv riders n also giv you a free complimentary boat ride the startdard rm per paxadult pricing involves a relatively easy mins off road ride thru the surrounding ladang sawit route difficukty is suitable for fetching kids and above but cautious is required its by far the easiest n newbie friendly atv route ive experience frm my few times of atv ride be sure to wear cool long sleeved clothing or arm covers sunblock n insect repellent is great too a small bottle of water per rider would be sufficient for the ride,be sure to put this into your itinerary if you are visiting port dickson suggest to put as the st stop early before noon during your journey to port dickson since most hotels at pd checks in at pm assuming you are frm kl or seremban its around min drive frm lukut exit frm highway staff here are very very friendly n helpful the operators explain one by one to all atvutv riders n also giv you a free complimentary boat ride the startdard rm per paxadult pricing involves a relatively easy mins off road ride thru the surrounding ladang sawit route difficukty is suitable for fetching kids and above but cautious is required its by far the easiest n newbie friendly atv route ive experience frm my few times of atv ride be sure to wear cool long sleeved clothing or arm covers sunblock n insect repellent is great too a small bottle of water per rider would be sufficient for the ride,be sure to put this into your itinerary if you are visiting port dickson suggest to put as the st stop early before noon during your journey to port dickson since most hotels at pd checks in at pm assuming you are frm kl or seremban its around min drive frm lukut exit frm highway staff here are very very friendly n helpful the operators explain one by one to all atvutv riders n also giv you a free complimentary boat ride the startdard rm per paxadult pricing involves a relatively easy mins off road ride thru the surrounding ladang sawit route difficukty is suitable for fetching kids and above but cautious is required its by far the easiest n newbie friendly atv route ive experience frm my few times of atv ride be sure to wear cool long sleeved clothing or arm covers sunblock n insect repellent is great too a small bottle of water per rider would be sufficient for the ride
Uncle Wong Happy Farm,Nordayanah Noor,The experience is awesome! Whole journey from lexis hibiscus via grab took at least 45mins costs RM36. The guide Ah How was very good and patience guiding us throughout the ATV ride. Definitely an awesome track. Go go go,the experience is awesome whole journey from lexis hibiscus via grab took at least mins costs rm the guide ah how was very good and patience guiding us throughout the atv ride definitely an awesome track go go go,the experience is awesome whole journey from lexis hibiscus via grab took at least mins costs rm the guide ah how was very good and patience guiding us throughout the atv ride definitely an awesome track go go go,the experience is awesome whole journey from lexis hibiscus via grab took at least mins costs rm the guide ah how was very good and patience guiding us throughout the atv ride definitely an awesome track go go go
Uncle Wong Happy Farm,Reza Moayer Toroghi,"Nice atmosphere. Near to lake.Atv and Utv are new and amazing trips.prices, which is ok.",nice atmosphere near to lakeatv and utv are new and amazing tripsprices which is ok,nice atmosphere near to lakeatv and utv are new and amazing tripsprices which is ok,nice atmosphere near to lakeatv and utv are new and amazing tripsprices which is ok
Uncle Wong Happy Farm,Kalyani Alagappan,"It was a very Amazing Experience and definitely must come here!! We took package B and went for drift kart, ATV scenic route through the plantations and Paddle boat. It was very hygenic and the guides all took good care of us. They were very nice people and we had a family like feeling from Uncle Wong and his team. Special thanks to Ms Wong, her daughters and Mr Zhen hao for making our experience a memorable outing!",it was a very amazing experience and definitely must come here we took package b and went for drift kart atv scenic route through the plantations and paddle boat it was very hygenic and the guides all took good care of us they were very nice people and we had a family like feeling from uncle wong and his team special thanks to ms wong her daughters and mr zhen hao for making our experience a memorable outing,it was a very amazing experience and definitely must come here we took package b and went for drift kart atv scenic route through the plantations and paddle boat it was very hygenic and the guides all took good care of us they were very nice people and we had a family like feeling from uncle wong and his team special thanks to ms wong her daughters and mr zhen hao for making our experience a memorable outing,it was a very amazing experience and definitely must come here we took package b and went for drift kart atv scenic route through the plantations and paddle boat it was very hygenic and the guides all took good care of us they were very nice people and we had a family like feeling from uncle wong and his team special thanks to ms wong her daughters and mr zhen hao for making our experience a memorable outing
